,peak_time,xcorrcoef,min_t,max_t,min_f,max_f,recording,deployment,site,label,datetime,recording_length
1054,532.4426666666667,0.7628673138532455,532.12,532.7653333333334,1202.470337,4831.221191,1_20230319_063000.wav,1,1,triangle_3khz,2023-03-19 06:30:00,600.0
1055,33.205333333333336,0.737904886832102,32.882666666666665,33.528000000000006,1202.470337,4831.221191,1_20230319_070000.wav,1,1,triangle_3khz,2023-03-19 07:00:00,600.0
1056,41.28,0.7967244850414189,40.95733333333334,41.60266666666666,1202.470337,4831.221191,1_20230319_070000.wav,1,1,triangle_3khz,2023-03-19 07:00:00,600.0
1057,47.87733333333333,0.7901640772874715,47.55466666666666,48.2,1202.470337,4831.221191,1_20230319_070000.wav,1,1,triangle_3khz,2023-03-19 07:00:00,600.0
1058,133.31733333333332,0.6763634174625676,132.99466666666666,133.64,1202.470337,4831.221191,1_20230319_070000.wav,1,1,triangle_3khz,2023-03-19 07:00:00,600.0
1059,180.52266666666668,0.6557161350916713,180.2,180.8453333333333,1202.470337,4831.221191,1_20230319_070000.wav,1,1,triangle_3khz,2023-03-19 07:00:00,600.0
1060,340.32533333333333,0.7121585562574522,340.00266666666664,340.648,1202.470337,4831.221191,1_20230319_070000.wav,1,1,triangle_3khz,2023-03-19 07:00:00,600.0
1061,434.9386666666667,0.7264225947443678,434.616,435.26133333333337,1202.470337,4831.221191,1_20230319_070000.wav,1,1,triangle_3khz,2023-03-19 07:00:00,600.0
1062,35.16266666666667,0.6528314827922427,34.84,35.48533333333333,1202.470337,4831.221191,1_20230319_073000.wav,1,1,triangle_3khz,2023-03-19 07:30:00,600.0
1063,40.29333333333334,0.6528244899336647,39.97066666666667,40.616,1202.470337,4831.221191,1_20230319_073000.wav,1,1,triangle_3khz,2023-03-19 07:30:00,600.0
1064,277.6426666666667,0.6834760020630153,277.32,277.9653333333334,1202.470337,4831.221191,1_20230319_073000.wav,1,1,triangle_3khz,2023-03-19 07:30:00,600.0
1065,299.70666666666665,0.6599882318485802,299.384,300.02933333333334,1202.470337,4831.221191,1_20230319_073000.wav,1,1,triangle_3khz,2023-03-19 07:30:00,600.0
1106,23.898666666666667,0.6631723867811011,23.576,24.22133333333333,1202.470337,4831.221191,1_20230321_070000.wav,1,1,triangle_3khz,2023-03-21 07:00:00,600.0
1107,144.86933333333334,0.6625898755288933,144.54666666666668,145.192,1202.470337,4831.221191,1_20230321_070000.wav,1,1,triangle_3khz,2023-03-21 07:00:00,600.0
1130,150.15466666666666,0.650379159039657,149.832,150.47733333333332,1202.470337,4831.221191,1_20230323_070000.wav,1,1,triangle_3khz,2023-03-23 07:00:00,600.0
1131,224.59733333333327,0.6562301999043876,224.27466666666663,224.92,1202.470337,4831.221191,1_20230323_070000.wav,1,1,triangle_3khz,2023-03-23 07:00:00,600.0
1132,240.50666666666663,0.6553751602889939,240.184,240.82933333333327,1202.470337,4831.221191,1_20230323_070000.wav,1,1,triangle_3khz,2023-03-23 07:00:00,600.0
1133,67.70133333333334,0.6558660733872131,67.37866666666667,68.024,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1134,73.74933333333334,0.6523115689839355,73.42666666666668,74.072,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1135,128.256,0.6535694097681686,127.93333333333334,128.57866666666666,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1136,169.56266666666667,0.6620120079920591,169.24,169.88533333333334,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1137,179.59466666666663,0.6698439221803338,179.272,179.91733333333332,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1138,219.62133333333333,0.6569565537609048,219.29866666666663,219.944,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1139,352.07466666666664,0.6631865453408338,351.75199999999995,352.39733333333334,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1140,531.2426666666667,0.669039658990723,530.92,531.5653333333333,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1141,541.5466666666666,0.6561704627597919,541.2239999999999,541.8693333333333,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1142,579.856,0.6533741439007578,579.5333333333333,580.1786666666667,1202.470337,4831.221191,1_20230323_073000.wav,1,1,triangle_3khz,2023-03-23 07:30:00,600.0
1143,5.141333333333334,0.7652755141746755,4.818666666666667,5.464,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1144,8.634666666666666,0.6763390086306529,8.312,8.957333333333333,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1145,17.152,0.7329566719237864,16.829333333333334,17.474666666666668,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1146,25.402666666666665,0.774399564379431,25.08,25.72533333333333,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1147,30.106666666666666,0.7852601408596158,29.784,30.42933333333333,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1148,38.458666666666666,0.7192342137063461,38.136,38.781333333333336,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1149,42.46933333333333,0.7789178405229835,42.14666666666666,42.792,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1150,49.328,0.7649702322254397,49.00533333333334,49.650666666666666,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1151,54.95466666666667,0.7835830080627608,54.632000000000005,55.27733333333333,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1152,63.89866666666666,0.685633200178656,63.57599999999999,64.22133333333333,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1153,131.616,0.6537739881707175,131.29333333333335,131.93866666666668,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1154,152.08,0.6523786890822924,151.75733333333335,152.40266666666668,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1155,380.48533333333336,0.7156470109527633,380.16266666666667,380.8080000000001,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1156,389.61066666666665,0.7778500549929273,389.288,389.9333333333333,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1157,397.968,0.7634187425069665,397.6453333333333,398.2906666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1158,409.792,0.7927325696492485,409.4693333333333,410.11466666666666,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1159,416.528,0.6517117032227479,416.2053333333333,416.8506666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1160,422.432,0.8014129189241681,422.1093333333333,422.7546666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1161,440.816,0.7763599336803756,440.4933333333333,441.13866666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1162,448.8106666666667,0.7939817863481055,448.488,449.1333333333334,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1163,484.1013333333333,0.8023777163502678,483.77866666666665,484.424,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1164,493.01866666666666,0.760270807398365,492.696,493.34133333333335,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1165,508.72,0.7332669691690681,508.3973333333333,509.0426666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1166,514.4533333333334,0.7635382213456711,514.1306666666667,514.7760000000001,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1167,521.024,0.8098655310054503,520.7013333333333,521.3466666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1168,527.2,0.7733485406425553,526.8773333333334,527.5226666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1169,535.0986666666666,0.7613122799861336,534.776,535.4213333333333,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1170,541.8293333333334,0.7759034415864002,541.5066666666667,542.152,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1171,547.264,0.7964555890246621,546.9413333333333,547.5866666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1172,552.176,0.6812389248132107,551.8533333333334,552.4986666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1173,574.272,0.6783884627766636,573.9493333333334,574.5946666666667,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1174,585.4613333333333,0.7689881584510848,585.1386666666666,585.784,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1175,592.3893333333333,0.7486689109635293,592.0666666666666,592.712,1202.470337,4831.221191,1_20230324_063000.wav,1,1,triangle_3khz,2023-03-24 06:30:00,600.0
1177,162.74666666666667,0.7933656172714219,162.424,163.06933333333333,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1178,168.08,0.7878241068311735,167.75733333333335,168.40266666666668,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1179,186.69333333333333,0.7959763150104873,186.37066666666664,187.016,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1180,197.936,0.7788198064871025,197.6133333333333,198.25866666666667,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1181,207.15733333333333,0.673765215609563,206.83466666666664,207.48,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1182,266.19733333333335,0.6701026441033789,265.87466666666666,266.52000000000004,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1183,285.58933333333334,0.656589041277243,285.26666666666665,285.91200000000003,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1184,289.792,0.6658326730834166,289.4693333333333,290.11466666666666,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1185,308.656,0.6722018343684517,308.3333333333333,308.9786666666667,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1186,340.09066666666666,0.6503996940619908,339.768,340.41333333333336,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1187,343.6,0.7218622015228073,343.27733333333333,343.9226666666667,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1188,421.9893333333333,0.794752950153976,421.6666666666666,422.312,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1189,430.656,0.7905283202810404,430.3333333333333,430.9786666666667,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1190,463.09866666666665,0.7471088393043177,462.776,463.4213333333333,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1191,501.4293333333333,0.7883188862495372,501.1066666666666,501.752,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1192,508.512,0.7381805514022025,508.1893333333333,508.8346666666667,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1193,514.2133333333334,0.7566353851084565,513.8906666666667,514.5360000000001,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1194,536.5173333333333,0.7823076548205066,536.1946666666666,536.84,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1195,543.536,0.7674154071869148,543.2133333333333,543.8586666666666,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1196,551.2426666666667,0.7419126679131303,550.92,551.5653333333333,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1197,557.8826666666666,0.7140629788181421,557.56,558.2053333333333,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1198,568.6613333333333,0.7696267976188597,568.3386666666667,568.984,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1199,581.0453333333334,0.7485274857648719,580.7226666666667,581.368,1202.470337,4831.221191,1_20230325_070000.wav,1,1,triangle_3khz,2023-03-25 07:00:00,600.0
1203,9.957333333333333,0.7374327924389984,9.634666666666666,10.28,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1204,19.258666666666667,0.7560010400482325,18.936,19.581333333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1205,32.522666666666666,0.7444973576729057,32.2,32.84533333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1206,39.36,0.7467917972939295,39.037333333333336,39.68266666666666,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1207,44.86933333333333,0.7346529942738351,44.54666666666667,45.19199999999999,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1208,49.30133333333333,0.7466728344658543,48.97866666666667,49.624,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1209,53.872,0.6877749663280787,53.54933333333334,54.19466666666666,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1210,59.83466666666666,0.6727597401438586,59.512,60.15733333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1211,70.05333333333333,0.6602074503930534,69.73066666666666,70.37599999999999,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1212,74.85866666666666,0.6500289338349503,74.536,75.18133333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1213,82.85866666666666,0.732266234481055,82.536,83.18133333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1214,87.80266666666667,0.7293010753234513,87.48,88.12533333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1215,92.944,0.6622282952452643,92.62133333333334,93.26666666666668,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1216,99.73333333333332,0.7509416579868594,99.41066666666669,100.056,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1217,104.29866666666666,0.6575613444012636,103.976,104.62133333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1218,109.296,0.7330678875482254,108.97333333333334,109.61866666666668,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1219,116.43733333333331,0.686969141808317,116.11466666666666,116.76,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1220,139.184,0.7540968593535664,138.8613333333333,139.50666666666666,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1221,156.93333333333334,0.7121677334146298,156.61066666666667,157.256,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1222,164.22933333333333,0.7207821828436406,163.90666666666667,164.552,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1223,169.36,0.7396199424631648,169.03733333333335,169.68266666666668,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1224,246.84266666666667,0.7788026402638079,246.52,247.1653333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1225,251.5253333333333,0.7346366956611727,251.20266666666663,251.848,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1226,261.94666666666666,0.757097023665589,261.624,262.2693333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1227,266.288,0.715192654288044,265.9653333333333,266.6106666666667,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1228,270.53866666666664,0.7160815073665561,270.21599999999995,270.86133333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1229,275.5253333333333,0.7759411528555092,275.20266666666663,275.848,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1230,280.5493333333333,0.7692334150134965,280.22666666666663,280.872,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1231,286.1173333333333,0.6949674912479281,285.7946666666666,286.44,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1232,290.56533333333334,0.7478790019842552,290.24266666666665,290.88800000000003,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1233,295.8186666666667,0.7558152512257638,295.496,296.14133333333336,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1234,303.9146666666667,0.7241651006891648,303.592,304.23733333333337,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1235,308.6293333333333,0.7099773130198705,308.3066666666666,308.952,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1236,313.296,0.7341914716467542,312.9733333333333,313.6186666666667,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1237,316.53333333333336,0.7689599040136539,316.21066666666667,316.85600000000005,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1238,320.58666666666664,0.7486161686756296,320.26399999999995,320.90933333333334,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1239,324.98133333333334,0.7196289565427939,324.65866666666665,325.30400000000003,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1240,353.49333333333334,0.6679115162036013,353.17066666666665,353.81600000000003,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1241,358.32533333333333,0.7627681697815458,358.00266666666664,358.648,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1242,403.89866666666666,0.6717566238077773,403.576,404.22133333333335,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1243,415.84,0.7775298953241483,415.5173333333333,416.16266666666667,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1244,457.296,0.6516105895073474,456.9733333333333,457.6186666666667,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1245,459.4293333333333,0.6589870831210642,459.1066666666666,459.752,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1246,521.648,0.7707710298560777,521.3253333333333,521.9706666666667,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1247,528.448,0.7584649429403124,528.1253333333333,528.7706666666667,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1248,539.8293333333334,0.754946565739581,539.5066666666667,540.152,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1249,542.6186666666666,0.6777489015193017,542.2959999999999,542.9413333333333,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1250,571.776,0.7322709102443088,571.4533333333333,572.0986666666666,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1251,574.016,0.6545764540984181,573.6933333333333,574.3386666666667,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1252,576.2773333333333,0.6526191596580471,575.9546666666666,576.6,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1253,579.84,0.7871567343754962,579.5173333333333,580.1626666666667,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1254,589.8293333333334,0.7476950789310414,589.5066666666667,590.152,1202.470337,4831.221191,1_20230328_063000.wav,1,1,triangle_3khz,2023-03-28 06:30:00,600.0
1271,157.77066666666667,0.65173296439295,157.448,158.09333333333333,1202.470337,4831.221191,1_20230331_070000.wav,1,1,triangle_3khz,2023-03-31 07:00:00,600.0
1272,443.1786666666667,0.6554969116972835,442.856,443.5013333333334,1202.470337,4831.221191,1_20230331_070000.wav,1,1,triangle_3khz,2023-03-31 07:00:00,600.0
1286,127.75466666666668,0.6601679939841614,127.432,128.07733333333334,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1287,155.24266666666668,0.6559305193413375,154.92000000000002,155.56533333333334,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1288,169.616,0.65646534302625,169.29333333333335,169.93866666666668,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1289,170.74133333333333,0.651438646072541,170.41866666666667,171.064,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1290,180.272,0.6514103652802142,179.94933333333333,180.59466666666663,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1291,196.69866666666667,0.6514108246836056,196.376,197.02133333333333,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1292,218.13333333333333,0.6583969699332317,217.81066666666663,218.456,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1293,242.4,0.6815716721966699,242.0773333333333,242.72266666666667,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1294,253.888,0.6512751124818283,253.5653333333333,254.21066666666667,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1295,260.736,0.661735863754161,260.4133333333333,261.0586666666667,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1296,275.41333333333336,0.653892624416559,275.09066666666666,275.73600000000005,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1297,280.496,0.6584400923828881,280.1733333333333,280.8186666666667,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1298,284.9866666666667,0.6782249452816627,284.664,285.30933333333337,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1299,334.99733333333336,0.65004715622666,334.67466666666667,335.32000000000005,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1300,449.184,0.6524373375709549,448.8613333333333,449.5066666666667,1202.470337,4831.221191,1_20230401_063032.wav,1,1,triangle_3khz,2023-04-01 06:30:32,568.0
1301,98.048,0.7717615058482643,97.72533333333334,98.37066666666666,1202.470337,4831.221191,1_20230413_063000.wav,2,1,triangle_3khz,2023-04-13 06:30:00,600.0
1302,103.85066666666668,0.7828385113268942,103.528,104.17333333333332,1202.470337,4831.221191,1_20230413_063000.wav,2,1,triangle_3khz,2023-04-13 06:30:00,600.0
1303,109.216,0.7585116244714014,108.89333333333332,109.53866666666666,1202.470337,4831.221191,1_20230413_063000.wav,2,1,triangle_3khz,2023-04-13 06:30:00,600.0
1304,114.46933333333334,0.7826181611965529,114.14666666666668,114.792,1202.470337,4831.221191,1_20230413_063000.wav,2,1,triangle_3khz,2023-04-13 06:30:00,600.0
1305,118.544,0.7915986688389586,118.22133333333332,118.86666666666666,1202.470337,4831.221191,1_20230413_063000.wav,2,1,triangle_3khz,2023-04-13 06:30:00,600.0
1337,405.82933333333335,0.6584058402679582,405.50666666666666,406.152,1202.470337,4831.221191,1_20230414_073000.wav,2,1,triangle_3khz,2023-04-14 07:30:00,600.0
1338,7.76,0.6509198685675925,7.437333333333333,8.082666666666666,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1339,36.68266666666667,0.6522780256549935,36.36,37.00533333333334,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1340,230.58666666666667,0.6522377464209166,230.264,230.9093333333333,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1341,242.71466666666663,0.6629722336665337,242.392,243.0373333333333,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1342,247.04533333333333,0.6507527753127166,246.72266666666667,247.368,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
