min_t,max_t,min_f,max_f,label,recording
218.82,219.286666667,2697.77,3710.45,nr_syllable_3khz,1_20230902_060000.wav
220.014666667,220.490666667,2697.77,3678.62,nr_syllable_3khz,1_20230902_060000.wav
4.128,5.088,340.441,484.942,upsweep_500hz,1_20230820_063000.wav
6.064,7.04,336.578,496.138,upsweep_500hz,1_20230820_063000.wav
8.0,9.024,336.578,484.942,upsweep_500hz,1_20230820_063000.wav
37.584,38.64,314.302,484.942,upsweep_500hz,1_20230820_063000.wav
39.684,40.488,336.578,501.832,upsweep_500hz,1_20230820_063000.wav
41.52,42.384,356.342,513.419,upsweep_500hz,1_20230820_063000.wav
97.776,98.352,356.342,496.138,upsweep_500hz,1_20230820_063000.wav
99.552,100.524,344.349,490.508,upsweep_500hz,1_20230820_063000.wav
101.508,102.528,332.759,519.311,upsweep_500hz,1_20230820_063000.wav
103.632,104.496,344.349,507.592,upsweep_500hz,1_20230820_063000.wav
191.258666667,192.192,344.349,468.62,upsweep_500hz,1_20230820_063000.wav
192.976,194.170666667,340.441,507.592,upsweep_500hz,1_20230820_063000.wav
194.992,195.962666667,364.569,479.439,upsweep_500hz,1_20230820_063000.wav
196.973333333,197.946666667,352.299,468.62,upsweep_500hz,1_20230820_063000.wav
199.933333333,200.84,307.209,437.605,upsweep_500hz,1_20230820_063000.wav
227.6,228.488,300.277,437.605,upsweep_500hz,1_20230820_063000.wav
243.832,244.776,300.277,458.045,upsweep_500hz,1_20230820_063000.wav
164.826666667,165.330666667,2655.77,4005.16,nr_syllable_3khz,1_20230425_070000.wav
165.629333333,166.114666667,2480.0,3870.35,nr_syllable_3khz,1_20230425_070000.wav
166.432,166.945333333,2480.0,3826.43,nr_syllable_3khz,1_20230425_070000.wav
167.766666667,168.186666667,2289.59,3655.68,nr_syllable_3khz,1_20230425_070000.wav
262.986666667,263.584,2396.53,4192.23,nr_syllable_3khz,1_20230425_070000.wav
263.861333333,264.309333333,2451.86,3870.35,nr_syllable_3khz,1_20230425_070000.wav
264.554666667,265.034666667,2396.53,3783.01,nr_syllable_3khz,1_20230425_070000.wav
265.312,265.877333333,2369.33,3697.64,nr_syllable_3khz,1_20230425_070000.wav
200.42,200.94,2779.81,3959.71,nr_syllable_3khz,1_20230422_163000.wav
201.173333333,201.72,2717.08,3959.71,nr_syllable_3khz,1_20230422_163000.wav
201.98,202.566666667,2655.77,4097.63,nr_syllable_3khz,1_20230422_163000.wav
202.706666667,203.253333333,2655.77,4005.16,nr_syllable_3khz,1_20230422_163000.wav
203.433333333,204.02,2717.08,4005.16,nr_syllable_3khz,1_20230422_163000.wav
51.333333333,53.173333333,6040.17,8409.77,fast_trill_6khz,1_20230817_063000.wav
61.152,62.528,5903.86,8409.77,fast_trill_6khz,1_20230817_063000.wav
68.672,69.872,5705.15,8314.34,fast_trill_6khz,1_20230817_063000.wav
79.168,80.32,5903.86,8126.71,fast_trill_6khz,1_20230817_063000.wav
87.376,88.72,5705.15,7943.32,fast_trill_6khz,1_20230817_063000.wav
96.0,97.296,5971.63,7764.07,fast_trill_6khz,1_20230817_063000.wav
104.64,105.92,5836.87,7943.32,fast_trill_6khz,1_20230817_063000.wav
120.492,121.86,5971.63,7853.18,fast_trill_6khz,1_20230817_063000.wav
138.9,140.064,5903.86,8034.49,fast_trill_6khz,1_20230817_063000.wav
156.948,158.04,5903.86,7943.32,fast_trill_6khz,1_20230817_063000.wav
185.7,186.864,5903.86,7764.07,fast_trill_6khz,1_20230817_063000.wav
350.7,351.924,5903.86,7675.96,fast_trill_6khz,1_20230817_063000.wav
357.708,358.68,5903.86,7943.32,fast_trill_6khz,1_20230817_063000.wav
373.464,374.64,5971.63,7853.18,fast_trill_6khz,1_20230817_063000.wav
397.584,398.784,5971.63,8034.49,fast_trill_6khz,1_20230817_063000.wav
409.248,410.388,5903.86,7943.32,fast_trill_6khz,1_20230817_063000.wav
417.72,418.716,5903.86,7853.18,fast_trill_6khz,1_20230817_063000.wav
427.38,428.628,5971.63,8126.71,fast_trill_6khz,1_20230817_063000.wav
453.108,454.068,5770.63,7943.32,fast_trill_6khz,1_20230817_063000.wav
464.964,465.9,5705.15,8034.49,fast_trill_6khz,1_20230817_063000.wav
482.952,483.936,5903.86,7853.18,fast_trill_6khz,1_20230817_063000.wav
489.792,490.884,5836.87,8034.49,fast_trill_6khz,1_20230817_063000.wav
500.64,501.792,5903.86,8034.49,fast_trill_6khz,1_20230817_063000.wav
194.474666667,195.946666667,6040.17,9866.73,fast_trill_6khz,1_20230816_120000.wav
213.098666667,214.549333333,5971.63,9319.47,fast_trill_6khz,1_20230816_120000.wav
230.186666667,231.68,5770.63,9754.77,fast_trill_6khz,1_20230816_120000.wav
238.357333333,239.722666667,5903.86,10094.5,fast_trill_6khz,1_20230816_120000.wav
243.925333333,245.184,5971.63,10094.5,fast_trill_6khz,1_20230816_120000.wav
258.346666667,259.626666667,5705.15,9979.98,fast_trill_6khz,1_20230816_120000.wav
264.170666667,265.557333333,6040.17,9866.73,fast_trill_6khz,1_20230816_120000.wav
448.917333333,450.197333333,6109.5,10566.0,fast_trill_6khz,1_20230816_120000.wav
93.296,94.509333333,6125.17,8375.52,fast_trill_6khz,1_20230915_060000.wav
107.669333333,108.882666667,6125.17,7745.3,fast_trill_6khz,1_20230915_060000.wav
112.373333333,113.269333333,5923.23,7920.36,fast_trill_6khz,1_20230915_060000.wav
116.032,117.152,5989.79,8009.37,fast_trill_6khz,1_20230915_060000.wav
127.456,128.613333333,5989.79,7920.36,fast_trill_6khz,1_20230915_060000.wav
132.850666667,134.026666667,5727.94,7406.7,fast_trill_6khz,1_20230915_060000.wav
138.264,139.458666667,6057.1,7745.3,fast_trill_6khz,1_20230915_060000.wav
146.981333333,148.232,5792.31,7574.11,fast_trill_6khz,1_20230915_060000.wav
154.149333333,155.082666667,5923.23,7574.11,fast_trill_6khz,1_20230915_060000.wav
181.944,183.045333333,5989.79,7745.3,fast_trill_6khz,1_20230915_060000.wav
196.261333333,197.530666667,6125.17,7920.36,fast_trill_6khz,1_20230915_060000.wav
204.52,205.466666667,5923.23,7406.7,fast_trill_6khz,1_20230915_060000.wav
219.626666667,220.773333333,5923.23,7832.34,fast_trill_6khz,1_20230915_060000.wav
228.685333333,229.618666667,5923.23,7489.94,fast_trill_6khz,1_20230915_060000.wav
258.776,259.765333333,5989.79,7489.94,fast_trill_6khz,1_20230915_060000.wav
269.733333333,270.946666667,5727.94,7745.3,fast_trill_6khz,1_20230915_060000.wav
276.528,277.685333333,5923.23,7574.11,fast_trill_6khz,1_20230915_060000.wav
283.956,284.724,6057.1,8009.37,fast_trill_6khz,1_20230915_060000.wav
290.304,291.264,6057.1,7574.11,fast_trill_6khz,1_20230915_060000.wav
295.584,296.316,5989.79,7920.36,fast_trill_6khz,1_20230915_060000.wav
300.804,301.644,5989.79,7920.36,fast_trill_6khz,1_20230915_060000.wav
327.92,329.008,6125.17,7832.34,fast_trill_6khz,1_20230915_060000.wav
340.176,341.056,5923.23,7574.11,fast_trill_6khz,1_20230915_060000.wav
383.168,383.952,5989.79,7489.94,fast_trill_6khz,1_20230915_060000.wav
417.504,418.56,5923.23,7920.36,fast_trill_6khz,1_20230915_060000.wav
450.976,452.016,6057.1,7832.34,fast_trill_6khz,1_20230915_060000.wav
458.912,459.888,6194.01,7745.3,fast_trill_6khz,1_20230915_060000.wav
459.888,459.888010417,6125.17,6125.17,fast_trill_6khz,1_20230915_060000.wav
546.352,546.976,1467.09,4005.16,triangle_3khz,1_20230512_063000.wav
549.12,549.96,1721.26,4240.35,triangle_3khz,1_20230512_063000.wav
553.784,554.472,1500.97,4289.02,triangle_3khz,1_20230512_063000.wav
556.28,557.368,1467.09,4051.13,triangle_3khz,1_20230512_063000.wav
569.088,569.808,1417.72,4051.13,triangle_3khz,1_20230512_063000.wav
470.421333333,470.922666667,2289.59,4051.13,nr_syllable_3khz,1_20230430_120000.wav
471.296,471.850666667,2342.45,3959.71,nr_syllable_3khz,1_20230430_120000.wav
471.989333333,472.490666667,2212.52,3870.35,nr_syllable_3khz,1_20230430_120000.wav
472.64,473.194666667,2237.92,3914.77,nr_syllable_3khz,1_20230430_120000.wav
473.386666667,473.941333333,2369.33,3783.01,nr_syllable_3khz,1_20230430_120000.wav
474.154666667,474.709333333,2212.52,3740.08,nr_syllable_3khz,1_20230430_120000.wav
474.88,475.488,2162.59,3783.01,nr_syllable_3khz,1_20230430_120000.wav
475.733333333,476.277333333,2263.6,3697.64,nr_syllable_3khz,1_20230430_120000.wav
476.448,476.992,2315.87,3783.01,nr_syllable_3khz,1_20230430_120000.wav
477.194666667,477.749333333,2315.87,3826.43,nr_syllable_3khz,1_20230430_120000.wav
511.056,511.457333333,2289.59,4097.63,nr_syllable_3khz,1_20230430_120000.wav
511.896,512.437333333,2480.0,3959.71,nr_syllable_3khz,1_20230430_120000.wav
512.857333333,513.389333333,2369.33,3914.77,nr_syllable_3khz,1_20230430_120000.wav
514.313333333,514.882666667,2212.52,3697.64,nr_syllable_3khz,1_20230430_120000.wav
526.362666667,526.876,2263.6,4097.63,nr_syllable_3khz,1_20230430_120000.wav
527.165333333,527.725333333,2212.52,3870.35,nr_syllable_3khz,1_20230430_120000.wav
31.133333333,31.626666667,2138.05,4051.13,nr_syllable_3khz,1_20230512_070000.wav
31.813333333,32.346666667,2113.79,3826.43,nr_syllable_3khz,1_20230512_070000.wav
32.52,33.026666667,2162.59,3914.77,nr_syllable_3khz,1_20230512_070000.wav
33.2,33.72,2187.42,3783.01,nr_syllable_3khz,1_20230512_070000.wav
33.92,34.406666667,2187.42,3783.01,nr_syllable_3khz,1_20230512_070000.wav
114.837333333,115.264,2162.59,4005.16,nr_syllable_3khz,1_20230512_070000.wav
133.046666667,133.504,2042.65,3959.71,nr_syllable_3khz,1_20230512_070000.wav
133.690666667,134.232,1973.9,4005.16,nr_syllable_3khz,1_20230512_070000.wav
134.409333333,134.96,2019.47,3914.77,nr_syllable_3khz,1_20230512_070000.wav
135.1,135.604,2042.65,3870.35,nr_syllable_3khz,1_20230512_070000.wav
135.818666667,136.406666667,2089.81,3783.01,nr_syllable_3khz,1_20230512_070000.wav
136.546666667,137.088,1973.9,3740.08,nr_syllable_3khz,1_20230512_070000.wav
137.321333333,137.825333333,2019.47,3826.43,nr_syllable_3khz,1_20230512_070000.wav
138.077333333,138.553333333,2019.47,3740.08,nr_syllable_3khz,1_20230512_070000.wav
266.569333333,267.12,2089.81,4097.63,nr_syllable_3khz,1_20230512_070000.wav
267.362666667,267.96,1907.46,3870.35,nr_syllable_3khz,1_20230512_070000.wav
287.737333333,288.390666667,2138.05,4051.13,nr_syllable_3khz,1_20230512_070000.wav
288.633333333,289.249333333,2263.6,3740.08,nr_syllable_3khz,1_20230512_070000.wav
289.464,290.005333333,2263.6,3870.35,nr_syllable_3khz,1_20230512_070000.wav
290.257333333,290.770666667,2342.45,3826.43,nr_syllable_3khz,1_20230512_070000.wav
290.976,291.545333333,2289.59,3914.77,nr_syllable_3khz,1_20230512_070000.wav
292.413333333,292.964,2042.65,3452.92,nr_syllable_3khz,1_20230512_070000.wav
532.586666667,533.312,1589.11,3914.77,triangle_3khz,1_20230512_070000.wav
536.586666667,537.365333333,1535.62,3914.77,triangle_3khz,1_20230512_070000.wav
540.928,541.749333333,1607.35,4289.02,triangle_3khz,1_20230512_070000.wav
546.272,546.976,1644.46,3740.08,triangle_3khz,1_20230512_070000.wav
551.456,552.138666667,1553.25,3826.43,triangle_3khz,1_20230512_070000.wav
560.981333333,561.76,1663.33,3783.01,triangle_3khz,1_20230512_070000.wav
565.717333333,566.506666667,1625.79,3655.68,triangle_3khz,1_20230512_070000.wav
575.125333333,575.968,1607.35,3914.77,triangle_3khz,1_20230512_070000.wav
579.893333333,580.586666667,1663.33,3959.71,triangle_3khz,1_20230512_070000.wav
592.341333333,593.12,1663.33,4051.13,triangle_3khz,1_20230512_070000.wav
597.066666667,597.866666667,1589.11,3697.64,triangle_3khz,1_20230512_070000.wav
119.177333333,120.082666667,1663.33,4005.16,triangle_3khz,1_20230502_063000.wav
133.093333333,133.644,317.91,468.62,upsweep_500hz,1_20230502_063000.wav
135.408,136.024,317.91,452.847,upsweep_500hz,1_20230502_063000.wav
135.678666667,136.696,1518.19,4192.23,triangle_3khz,1_20230502_063000.wav
137.965333333,138.534666667,310.736,452.847,upsweep_500hz,1_20230502_063000.wav
140.074666667,141.26,1589.11,4005.16,triangle_3khz,1_20230502_063000.wav
140.345333333,140.877333333,310.736,447.708,upsweep_500hz,1_20230502_063000.wav
144.452,145.544,1483.93,4289.02,triangle_3khz,1_20230502_063000.wav
273.348,273.996,303.723,479.439,upsweep_500hz,1_20230502_063000.wav
275.748,276.336,325.249,458.045,upsweep_500hz,1_20230502_063000.wav
278.064,278.64,314.302,452.847,upsweep_500hz,1_20230502_063000.wav
280.512,280.992,321.559,458.045,upsweep_500hz,1_20230502_063000.wav
342.636,343.368,290.17,442.628,upsweep_500hz,1_20230502_063000.wav
345.036,345.648,296.869,452.847,upsweep_500hz,1_20230502_063000.wav
58.653333333,59.826666667,1425.03,4478.57,triangle_3khz,1_20230325_063000.wav
84.226666667,85.493333333,1405.96,5193.95,triangle_3khz,1_20230325_063000.wav
174.144,175.224,5863.47,8211.53,fast_trill_6khz,1_20230325_063000.wav
387.453333333,388.626666667,6023.61,14459.6,fast_trill_6khz,1_20230325_063000.wav
146.893333333,147.82,1571.07,4862.7,triangle_3khz,1_20230711_073000.wav
13.429333333,14.602666667,5857.4,8483.45,fast_trill_6khz,1_20230907_063000.wav
18.016,18.805333333,5908.08,7650.32,fast_trill_6khz,1_20230907_063000.wav
37.013333333,38.154666667,6062.75,8410.69,fast_trill_6khz,1_20230907_063000.wav
43.68,44.778666667,5959.19,7850.6,fast_trill_6khz,1_20230907_063000.wav
54.853333333,55.96,5908.08,7850.6,fast_trill_6khz,1_20230907_063000.wav
59.426666667,60.32,6010.74,7850.6,fast_trill_6khz,1_20230907_063000.wav
80.266666667,81.346666667,6115.2,7716.5,fast_trill_6khz,1_20230907_063000.wav
99.44,100.48,6062.75,7783.26,fast_trill_6khz,1_20230907_063000.wav
104.066666667,104.773333333,5757.35,7455.14,fast_trill_6khz,1_20230907_063000.wav
107.546666667,108.28,6062.75,7987.02,fast_trill_6khz,1_20230907_063000.wav
112.173333333,113.08,6062.75,7584.7,fast_trill_6khz,1_20230907_063000.wav
116.4,117.2,6010.74,7584.7,fast_trill_6khz,1_20230907_063000.wav
121.226666667,122.213333333,6010.74,7584.7,fast_trill_6khz,1_20230907_063000.wav
135.173333333,136.693333333,5757.35,7455.14,fast_trill_6khz,1_20230907_063000.wav
152.093333333,153.093333333,6062.75,7455.14,fast_trill_6khz,1_20230907_063000.wav
154.92,155.693333333,5959.19,7584.7,fast_trill_6khz,1_20230907_063000.wav
160.186666667,161.266666667,6062.75,7987.02,fast_trill_6khz,1_20230907_063000.wav
188.832,190.045333333,5959.19,7716.5,fast_trill_6khz,1_20230907_063000.wav
198.504,199.308,6062.75,7783.26,fast_trill_6khz,1_20230907_063000.wav
204.888,206.016,6010.74,7716.5,fast_trill_6khz,1_20230907_063000.wav
210.372,211.332,6010.74,7519.64,fast_trill_6khz,1_20230907_063000.wav
215.364,216.084,6115.2,7716.5,fast_trill_6khz,1_20230907_063000.wav
232.392,233.112,6115.2,7716.5,fast_trill_6khz,1_20230907_063000.wav
237.54,238.152,6062.75,7716.5,fast_trill_6khz,1_20230907_063000.wav
238.908,239.604,5857.4,7650.32,fast_trill_6khz,1_20230907_063000.wav
245.46,246.3,6115.2,7716.5,fast_trill_6khz,1_20230907_063000.wav
254.64,255.588,6062.75,7716.5,fast_trill_6khz,1_20230907_063000.wav
280.896,282.156,5959.19,8856.83,fast_trill_6khz,1_20230907_063000.wav
295.548,296.76,6062.75,9167.33,fast_trill_6khz,1_20230907_063000.wav
340.14,341.316,6062.75,7716.5,fast_trill_6khz,1_20230907_063000.wav
356.76,357.912,6010.74,7918.52,fast_trill_6khz,1_20230907_063000.wav
386.1,387.204,6010.74,8056.12,fast_trill_6khz,1_20230907_063000.wav
412.524,413.676,6010.74,7783.26,fast_trill_6khz,1_20230907_063000.wav
427.5,428.532,6115.2,7783.26,fast_trill_6khz,1_20230907_063000.wav
441.564,442.896,6062.75,7918.52,fast_trill_6khz,1_20230907_063000.wav
474.072,475.092,6062.75,7650.32,fast_trill_6khz,1_20230907_063000.wav
490.668,491.796,6062.75,7650.32,fast_trill_6khz,1_20230907_063000.wav
510.912,511.344,2816.5,3840.52,nr_syllable_3khz,1_20230907_063000.wav
511.488,512.016,3017.44,3840.52,nr_syllable_3khz,1_20230907_063000.wav
512.28,512.772,2915.24,3807.58,nr_syllable_3khz,1_20230907_063000.wav
513.012,513.468,3017.44,3742.55,nr_syllable_3khz,1_20230907_063000.wav
513.72,514.224,2915.24,3873.75,nr_syllable_3khz,1_20230907_063000.wav
514.464,515.016,2865.45,3807.58,nr_syllable_3khz,1_20230907_063000.wav
586.332,587.532,6010.74,7918.52,fast_trill_6khz,1_20230907_063000.wav
590.725333333,591.238666667,2396.53,3655.68,nr_syllable_3khz,1_20230508_060000.wav
592.190666667,592.666666667,2451.86,3697.64,nr_syllable_3khz,1_20230508_060000.wav
593.030666667,593.637333333,2342.45,3740.08,nr_syllable_3khz,1_20230508_060000.wav
594.346666667,594.925333333,2396.53,3655.68,nr_syllable_3khz,1_20230508_060000.wav
48.586666667,49.16,2976.83,4144.66,nr_syllable_3khz,1_20230518_163000.wav
49.373333333,49.853333333,2811.72,4005.16,nr_syllable_3khz,1_20230518_163000.wav
50.206666667,50.706666667,2625.63,3826.43,nr_syllable_3khz,1_20230518_163000.wav
51.72,52.16,2655.77,3914.77,nr_syllable_3khz,1_20230518_163000.wav
53.26,53.72,2162.59,3914.77,nr_syllable_3khz,1_20230518_163000.wav
54.366666667,54.733333333,2480.0,3826.43,nr_syllable_3khz,1_20230518_163000.wav
55.086666667,55.6,2424.03,3870.35,nr_syllable_3khz,1_20230518_163000.wav
56.566666667,57.02,2369.33,3740.08,nr_syllable_3khz,1_20230518_163000.wav
57.813333333,58.226666667,2369.33,3783.01,nr_syllable_3khz,1_20230518_163000.wav
59.093333333,59.594666667,2595.83,3740.08,nr_syllable_3khz,1_20230518_163000.wav
328.473333333,329.0,2409.93,3914.1,nr_syllable_3khz,1_20230321_070000.wav
329.76,330.3,2314.47,3810.05,nr_syllable_3khz,1_20230321_070000.wav
330.96,331.513333333,2163.71,3759.07,nr_syllable_3khz,1_20230321_070000.wav
332.153333333,332.666666667,2106.19,3708.76,nr_syllable_3khz,1_20230321_070000.wav
443.202666667,443.921333333,2283.5,4075.53,nr_syllable_3khz,1_20230321_070000.wav
444.145333333,444.752,2475.75,3759.07,nr_syllable_3khz,1_20230321_070000.wav
444.957333333,445.564,2543.36,4130.81,nr_syllable_3khz,1_20230321_070000.wav
446.32,446.842666667,2409.93,4021.0,nr_syllable_3khz,1_20230321_070000.wav
566.84,567.306666667,2163.71,4243.62,nr_syllable_3khz,1_20230321_070000.wav
118.4,119.68,5893.9,8047.49,fast_trill_6khz,1_20230916_060000.wav
132.224,133.525333333,6031.45,7955.2,fast_trill_6khz,1_20230916_060000.wav
142.165333333,143.210666667,5962.27,7955.2,fast_trill_6khz,1_20230916_060000.wav
182.677333333,183.744,6031.45,8235.3,fast_trill_6khz,1_20230916_060000.wav
194.965333333,195.776,6101.42,8140.85,fast_trill_6khz,1_20230916_060000.wav
203.306666667,204.117333333,6031.45,7955.2,fast_trill_6khz,1_20230916_060000.wav
214.997333333,216.042666667,5893.9,7863.96,fast_trill_6khz,1_20230916_060000.wav
229.824,231.210666667,5826.3,7773.77,fast_trill_6khz,1_20230916_060000.wav
241.621333333,242.922666667,6101.42,7773.77,fast_trill_6khz,1_20230916_060000.wav
248.938666667,250.048,5962.27,7684.62,fast_trill_6khz,1_20230916_060000.wav
262.869333333,264.170666667,5759.48,7684.62,fast_trill_6khz,1_20230916_060000.wav
293.12,294.122666667,6031.45,7955.2,fast_trill_6khz,1_20230916_060000.wav
294.144,294.165333333,6031.45,6031.45,fast_trill_6khz,1_20230916_060000.wav
393.109333333,393.909333333,6101.42,8047.49,fast_trill_6khz,1_20230916_060000.wav
3.434666667,3.872,288.156,424.969,upsweep_500hz,1_20230415_073000.wav
5.173333333,6.069333333,288.156,424.969,upsweep_500hz,1_20230415_073000.wav
7.104,8.149333333,307.432,475.96,upsweep_500hz,1_20230415_073000.wav
8.842666667,10.314666667,292.858,491.622,upsweep_500hz,1_20230415_073000.wav
11.338666667,12.277333333,302.495,438.953,upsweep_500hz,1_20230415_073000.wav
37.493333333,38.464,288.156,460.797,upsweep_500hz,1_20230415_073000.wav
39.488,40.618666667,307.432,468.317,upsweep_500hz,1_20230415_073000.wav
41.568,42.752,283.528,491.622,upsweep_500hz,1_20230415_073000.wav
43.904,44.832,265.751,431.904,upsweep_500hz,1_20230415_073000.wav
68.52,69.72,278.976,499.645,upsweep_500hz,1_20230415_073000.wav
70.826666667,71.8,288.156,475.96,upsweep_500hz,1_20230415_073000.wav
72.746666667,74.0,307.432,491.622,upsweep_500hz,1_20230415_073000.wav
74.986666667,76.04,312.449,491.622,upsweep_500hz,1_20230415_073000.wav
102.08,103.066666667,338.791,431.904,upsweep_500hz,1_20230415_073000.wav
104.32,105.2,297.638,431.904,upsweep_500hz,1_20230415_073000.wav
106.266666667,107.386666667,307.432,453.397,upsweep_500hz,1_20230415_073000.wav
108.293333333,109.52,302.495,424.969,upsweep_500hz,1_20230415_073000.wav
110.533333333,111.706666667,302.495,446.117,upsweep_500hz,1_20230415_073000.wav
129.973333333,130.634666667,2110.42,3967.86,triangle_3khz,1_20230415_073000.wav
139.968,140.832,307.432,453.397,upsweep_500hz,1_20230415_073000.wav
142.186666667,143.04,288.156,483.727,upsweep_500hz,1_20230415_073000.wav
144.021333333,145.066666667,302.495,468.317,upsweep_500hz,1_20230415_073000.wav
146.549333333,147.178666667,302.495,475.96,upsweep_500hz,1_20230415_073000.wav
148.533333333,149.333333333,307.432,483.727,upsweep_500hz,1_20230415_073000.wav
186.72,187.44,317.548,431.904,upsweep_500hz,1_20230415_073000.wav
188.8,189.616,307.432,483.727,upsweep_500hz,1_20230415_073000.wav
190.992,191.776,307.432,468.317,upsweep_500hz,1_20230415_073000.wav
192.832,193.776,317.548,446.117,upsweep_500hz,1_20230415_073000.wav
224.533333333,225.48,307.432,446.117,upsweep_500hz,1_20230415_073000.wav
226.733333333,227.573333333,322.731,460.797,upsweep_500hz,1_20230415_073000.wav
228.84,229.693333333,307.432,460.797,upsweep_500hz,1_20230415_073000.wav
230.866666667,231.8,307.432,431.904,upsweep_500hz,1_20230415_073000.wav
259.333333333,260.24,317.548,491.622,upsweep_500hz,1_20230415_073000.wav
261.533333333,262.293333333,317.548,491.622,upsweep_500hz,1_20230415_073000.wav
263.573333333,264.506666667,317.548,460.797,upsweep_500hz,1_20230415_073000.wav
265.56,266.6,302.495,460.797,upsweep_500hz,1_20230415_073000.wav
295.506666667,296.413333333,312.449,446.117,upsweep_500hz,1_20230415_073000.wav
297.72,298.573333333,322.731,483.727,upsweep_500hz,1_20230415_073000.wav
299.813333333,300.746666667,302.495,453.397,upsweep_500hz,1_20230415_073000.wav
301.92,302.72,327.997,460.797,upsweep_500hz,1_20230415_073000.wav
336.256,337.045333333,302.495,460.797,upsweep_500hz,1_20230415_073000.wav
338.197333333,339.157333333,274.496,453.397,upsweep_500hz,1_20230415_073000.wav
340.096,341.226666667,297.638,446.117,upsweep_500hz,1_20230415_073000.wav
342.122666667,343.402666667,307.432,446.117,upsweep_500hz,1_20230415_073000.wav
420.948,421.488,283.528,483.727,upsweep_500hz,1_20230415_073000.wav
422.904,423.564,317.548,475.96,upsweep_500hz,1_20230415_073000.wav
425.052,425.796,312.449,468.317,upsweep_500hz,1_20230415_073000.wav
427.032,427.848,312.449,468.317,upsweep_500hz,1_20230415_073000.wav
481.114666667,481.738666667,1737.82,4098.42,triangle_3khz,1_20230415_073000.wav
486.852,487.812,312.449,475.96,upsweep_500hz,1_20230415_073000.wav
488.928,489.888,307.432,453.397,upsweep_500hz,1_20230415_073000.wav
491.076,492.024,292.858,507.799,upsweep_500hz,1_20230415_073000.wav
493.332,494.088,312.449,460.797,upsweep_500hz,1_20230415_073000.wav
495.42,496.224,307.432,453.397,upsweep_500hz,1_20230415_073000.wav
521.28,522.288,327.997,460.797,upsweep_500hz,1_20230415_073000.wav
523.32,524.388,302.495,453.397,upsweep_500hz,1_20230415_073000.wav
525.456,526.524,297.638,468.317,upsweep_500hz,1_20230415_073000.wav
527.664,528.648,302.495,453.397,upsweep_500hz,1_20230415_073000.wav
546.672,547.632,1628.86,3967.86,triangle_3khz,1_20230415_073000.wav
550.572,551.172,312.449,438.953,upsweep_500hz,1_20230415_073000.wav
552.54,553.356,312.449,446.117,upsweep_500hz,1_20230415_073000.wav
318.936,319.536,250.655,618.127,upsweep_500hz,1_20230401_063032.wav
321.288,321.984,264.533,643.621,upsweep_500hz,1_20230401_063032.wav
323.696,324.392,254.055,670.166,upsweep_500hz,1_20230401_063032.wav
375.696,376.728,6105.3,9783.27,fast_trill_6khz,1_20230401_063032.wav
389.316,390.108,6023.61,8666.17,fast_trill_6khz,1_20230401_063032.wav
405.785333333,406.634666667,6272.04,9395.75,fast_trill_6khz,1_20230401_063032.wav
416.736,417.648,275.443,570.129,upsweep_500hz,1_20230401_063032.wav
418.968,420.024,271.757,626.511,upsweep_500hz,1_20230401_063032.wav
421.44,422.376,298.632,601.695,upsweep_500hz,1_20230401_063032.wav
423.624,424.656,294.636,593.643,upsweep_500hz,1_20230401_063032.wav
440.784,441.864,298.632,570.129,upsweep_500hz,1_20230401_063032.wav
443.256,444.168,279.179,635.008,upsweep_500hz,1_20230401_063032.wav
445.392,446.424,310.949,626.511,upsweep_500hz,1_20230401_063032.wav
447.018666667,447.68,1720.82,3810.05,triangle_3khz,1_20230401_063032.wav
476.424,477.6,257.501,511.879,upsweep_500hz,1_20230401_063032.wav
479.064,480.168,271.757,601.695,upsweep_500hz,1_20230401_063032.wav
481.176,482.448,275.443,593.643,upsweep_500hz,1_20230401_063032.wav
483.576,484.728,250.655,577.862,upsweep_500hz,1_20230401_063032.wav
485.928,486.984,290.693,618.127,upsweep_500hz,1_20230401_063032.wav
538.512,539.696,1444.36,4130.81,triangle_3khz,1_20230401_063032.wav
61.066666667,61.733333333,1405.96,4021.0,triangle_3khz,1_20230318_070000.wav
30.046666667,30.873333333,1951.5,4388.04,triangle_3khz,1_20230815_163000.wav
212.628,213.984,6040.17,9644.07,fast_trill_6khz,1_20230815_163000.wav
220.32,221.676,1370.0,4144.66,triangle_3khz,1_20230815_163000.wav
154.136,154.64,2655.77,3870.35,nr_syllable_3khz,1_20230816_063000.wav
154.928,155.488,2537.26,3914.77,nr_syllable_3khz,1_20230816_063000.wav
155.68,156.168,2686.25,3870.35,nr_syllable_3khz,1_20230816_063000.wav
156.536,157.048,2686.25,3959.71,nr_syllable_3khz,1_20230816_063000.wav
157.288,157.768,2625.63,3826.43,nr_syllable_3khz,1_20230816_063000.wav
453.18,454.188,5971.63,8506.29,fast_trill_6khz,1_20230816_063000.wav
467.628,468.912,5770.63,8409.77,fast_trill_6khz,1_20230816_063000.wav
477.744,479.064,5705.15,8219.99,fast_trill_6khz,1_20230816_063000.wav
484.908,486.096,5971.63,8603.93,fast_trill_6khz,1_20230816_063000.wav
490.308,491.436,5903.86,7943.32,fast_trill_6khz,1_20230816_063000.wav
500.184,501.372,5903.86,8409.77,fast_trill_6khz,1_20230816_063000.wav
504.24,505.464,5705.15,8219.99,fast_trill_6khz,1_20230816_063000.wav
